date,maxtemp_c,mintemp_c,avgtemp_c,city,region,country,lat,lon,weekday,day_num,month_num,month,year,week,alpha-3,continent
2023-09-16,21.3,7.5,13.4,Bogota,Cundinamarca,Colombia,4.6,-74.08,saturday ,16,9,September,2023,37,COL,Americas
2023-09-17,21.9,7.1,13.9,Bogota,Cundinamarca,Colombia,4.6,-74.08,sunday   ,17,9,September,2023,38,COL,Americas
2023-09-18,20.2,10.0,14.4,Bogota,Cundinamarca,Colombia,4.6,-74.08,monday   ,18,9,September,2023,38,COL,Americas
2023-09-19,19.5,8.9,13.0,Bogota,Cundinamarca,Colombia,4.6,-74.08,tuesday  ,19,9,September,2023,38,COL,Americas
2023-09-20,19.2,7.8,12.6,Bogota,Cundinamarca,Colombia,4.6,-74.08,wednesday,20,9,September,2023,38,COL,Americas
2023-09-21,22.1,7.6,14.5,Bogota,Cundinamarca,Colombia,4.6,-74.08,thursday ,21,9,September,2023,38,COL,Americas
2023-09-22,23.3,9.7,15.1,Bogota,Cundinamarca,Colombia,4.6,-74.08,friday   ,22,9,September,2023,38,COL,Americas
2023-09-23,21.2,10.1,14.3,Bogota,Cundinamarca,Colombia,4.6,-74.08,saturday ,23,9,September,2023,38,COL,Americas
2023-09-24,18.4,9.4,13.3,Bogota,Cundinamarca,Colombia,4.6,-74.08,sunday   ,24,9,September,2023,39,COL,Americas
2023-09-25,20.2,7.8,13.8,Bogota,Cundinamarca,Colombia,4.6,-74.08,monday   ,25,9,September,2023,39,COL,Americas
2023-09-26,21.5,9.0,14.6,Bogota,Cundinamarca,Colombia,4.6,-74.08,tuesday  ,26,9,September,2023,39,COL,Americas
2023-09-27,22.5,8.8,14.2,Bogota,Cundinamarca,Colombia,4.6,-74.08,wednesday,27,9,September,2023,39,COL,Americas
2023-09-28,21.1,9.8,13.8,Bogota,Cundinamarca,Colombia,4.6,-74.08,thursday ,28,9,September,2023,39,COL,Americas
2023-09-29,20.7,8.4,14.0,Bogota,Cundinamarca,Colombia,4.6,-74.08,friday   ,29,9,September,2023,39,COL,Americas
2023-09-30,21.2,9.5,14.9,Bogota,Cundinamarca,Colombia,4.6,-74.08,saturday ,30,9,September,2023,39,COL,Americas
2023-10-01,22.4,7.7,14.1,Bogota,Cundinamarca,Colombia,4.6,-74.08,sunday   ,1,10,October  ,2023,40,COL,Americas
2023-10-02,21.4,9.6,14.2,Bogota,Cundinamarca,Colombia,4.6,-74.08,monday   ,2,10,October  ,2023,40,COL,Americas
2023-10-03,22.2,8.8,14.0,Bogota,Cundinamarca,Colombia,4.6,-74.08,tuesday  ,3,10,October  ,2023,40,COL,Americas
2023-10-04,20.7,8.0,13.5,Bogota,Cundinamarca,Colombia,4.6,-74.08,wednesday,4,10,October  ,2023,40,COL,Americas
2023-10-05,19.9,9.1,13.4,Bogota,Cundinamarca,Colombia,4.6,-74.08,thursday ,5,10,October  ,2023,40,COL,Americas
2023-10-06,20.6,8.6,13.6,Bogota,Cundinamarca,Colombia,4.6,-74.08,friday   ,6,10,October  ,2023,40,COL,Americas
2023-10-07,21.1,9.4,14.1,Bogota,Cundinamarca,Colombia,4.6,-74.08,saturday ,7,10,October  ,2023,40,COL,Americas
2023-10-08,18.6,11.1,13.9,Bogota,Cundinamarca,Colombia,4.6,-74.08,sunday   ,8,10,October  ,2023,41,COL,Americas
2023-10-09,19.7,9.1,13.5,Bogota,Cundinamarca,Colombia,4.6,-74.08,monday   ,9,10,October  ,2023,41,COL,Americas
2023-10-10,19.6,9.4,13.8,Bogota,Cundinamarca,Colombia,4.6,-74.08,tuesday  ,10,10,October  ,2023,41,COL,Americas
2023-10-11,18.9,9.1,12.9,Bogota,Cundinamarca,Colombia,4.6,-74.08,wednesday,11,10,October  ,2023,41,COL,Americas
2023-10-12,21.1,7.6,13.3,Bogota,Cundinamarca,Colombia,4.6,-74.08,thursday ,12,10,October  ,2023,41,COL,Americas
2023-10-13,21.0,7.4,13.1,Bogota,Cundinamarca,Colombia,4.6,-74.08,friday   ,13,10,October  ,2023,41,COL,Americas
2023-10-14,21.4,9.3,13.3,Bogota,Cundinamarca,Colombia,4.6,-74.08,saturday ,14,10,October  ,2023,41,COL,Americas
2023-10-15,19.5,7.6,12.5,Bogota,Cundinamarca,Colombia,4.6,-74.08,sunday   ,15,10,October  ,2023,42,COL,Americas
2023-10-16,18.0,8.0,12.1,Bogota,Cundinamarca,Colombia,4.6,-74.08,monday   ,16,10,October  ,2023,42,COL,Americas
2023-10-17,19.6,7.7,12.7,Bogota,Cundinamarca,Colombia,4.6,-74.08,tuesday  ,17,10,October  ,2023,42,COL,Americas
2023-10-18,19.6,7.7,12.5,Bogota,Cundinamarca,Colombia,4.6,-74.08,wednesday,18,10,October  ,2023,42,COL,Americas
2023-10-19,20.6,9.3,13.6,Bogota,Cundinamarca,Colombia,4.6,-74.08,thursday ,19,10,October  ,2023,42,COL,Americas
2023-10-20,19.8,8.6,13.1,Bogota,Cundinamarca,Colombia,4.6,-74.08,friday   ,20,10,October  ,2023,42,COL,Americas
2023-10-21,20.5,9.6,13.5,Bogota,Cundinamarca,Colombia,4.6,-74.08,saturday ,21,10,October  ,2023,42,COL,Americas
2023-10-22,17.3,9.9,12.6,Bogota,Cundinamarca,Colombia,4.6,-74.08,sunday   ,22,10,October  ,2023,43,COL,Americas
2023-10-23,18.3,8.5,13.0,Bogota,Cundinamarca,Colombia,4.6,-74.08,monday   ,23,10,October  ,2023,43,COL,Americas
2023-10-24,19.6,8.5,13.3,Bogota,Cundinamarca,Colombia,4.6,-74.08,tuesday  ,24,10,October  ,2023,43,COL,Americas
2023-10-25,19.6,8.4,13.1,Bogota,Cundinamarca,Colombia,4.6,-74.08,wednesday,25,10,October  ,2023,43,COL,Americas
2023-10-26,18.3,10.1,13.5,Bogota,Cundinamarca,Colombia,4.6,-74.08,thursday ,26,10,October  ,2023,43,COL,Americas
2023-10-27,17.9,10.0,13.3,Bogota,Cundinamarca,Colombia,4.6,-74.08,friday   ,27,10,October  ,2023,43,COL,Americas
2023-10-28,17.8,11.9,14.2,Bogota,Cundinamarca,Colombia,4.6,-74.08,saturday ,28,10,October  ,2023,43,COL,Americas
2023-10-29,15.9,10.2,13.2,Bogota,Cundinamarca,Colombia,4.6,-74.08,sunday   ,29,10,October  ,2023,44,COL,Americas
2023-10-30,14.7,8.6,11.3,Bogota,Cundinamarca,Colombia,4.6,-74.08,monday   ,30,10,October  ,2023,44,COL,Americas
2023-10-31,18.0,8.3,12.5,Bogota,Cundinamarca,Colombia,4.6,-74.08,tuesday  ,31,10,October  ,2023,44,COL,Americas
2023-11-01,17.7,9.8,13.4,Bogota,Cundinamarca,Colombia,4.6,-74.08,wednesday,1,11,November ,2023,44,COL,Americas
2023-11-02,16.8,9.4,12.4,Bogota,Cundinamarca,Colombia,4.6,-74.08,thursday ,2,11,November ,2023,44,COL,Americas
2023-11-03,17.0,11.4,13.5,Bogota,Cundinamarca,Colombia,4.6,-74.08,friday   ,3,11,November ,2023,44,COL,Americas
2023-11-04,18.3,8.8,13.1,Bogota,Cundinamarca,Colombia,4.6,-74.08,saturday ,4,11,November ,2023,44,COL,Americas
2023-11-05,18.8,8.6,12.8,Bogota,Cundinamarca,Colombia,4.6,-74.08,sunday   ,5,11,November ,2023,45,COL,Americas
2023-11-06,19.3,10.3,13.5,Bogota,Cundinamarca,Colombia,4.6,-74.08,monday   ,6,11,November ,2023,45,COL,Americas
2023-11-07,18.8,7.7,12.4,Bogota,Cundinamarca,Colombia,4.6,-74.08,tuesday  ,7,11,November ,2023,45,COL,Americas
2023-11-08,19.0,9.0,13.3,Bogota,Cundinamarca,Colombia,4.6,-74.08,wednesday,8,11,November ,2023,45,COL,Americas
2023-11-09,18.5,9.8,13.3,Bogota,Cundinamarca,Colombia,4.6,-74.08,thursday ,9,11,November ,2023,45,COL,Americas
2023-11-10,18.8,8.3,13.3,Bogota,Cundinamarca,Colombia,4.6,-74.08,friday   ,10,11,November ,2023,45,COL,Americas
2023-11-11,14.7,9.6,12.0,Bogota,Cundinamarca,Colombia,4.6,-74.08,saturday ,11,11,November ,2023,45,COL,Americas
2023-11-12,19.6,7.8,13.4,Bogota,Cundinamarca,Colombia,4.6,-74.08,sunday   ,12,11,November ,2023,46,COL,Americas
2023-11-13,19.9,7.7,13.4,Bogota,Cundinamarca,Colombia,4.6,-74.08,monday   ,13,11,November ,2023,46,COL,Americas
2023-11-14,18.4,10.0,13.4,Bogota,Cundinamarca,Colombia,4.6,-74.08,tuesday  ,14,11,November ,2023,46,COL,Americas
2023-11-15,16.0,9.4,12.3,Bogota,Cundinamarca,Colombia,4.6,-74.08,wednesday,15,11,November ,2023,46,COL,Americas
2023-11-16,18.5,10.7,13.8,Bogota,Cundinamarca,Colombia,4.6,-74.08,thursday ,16,11,November ,2023,46,COL,Americas
2023-11-17,22.2,8.2,14.4,Bogota,Cundinamarca,Colombia,4.6,-74.08,friday   ,17,11,November ,2023,46,COL,Americas
2023-11-18,19.0,9.4,13.0,Bogota,Cundinamarca,Colombia,4.6,-74.08,saturday ,18,11,November ,2023,46,COL,Americas
2023-11-19,18.0,10.8,13.4,Bogota,Cundinamarca,Colombia,4.6,-74.08,sunday   ,19,11,November ,2023,47,COL,Americas
2023-11-20,17.7,9.3,13.0,Bogota,Cundinamarca,Colombia,4.6,-74.08,monday   ,20,11,November ,2023,47,COL,Americas
2023-11-21,17.8,8.7,12.5,Bogota,Cundinamarca,Colombia,4.6,-74.08,tuesday  ,21,11,November ,2023,47,COL,Americas
2023-11-22,20.3,7.4,12.8,Bogota,Cundinamarca,Colombia,4.6,-74.08,wednesday,22,11,November ,2023,47,COL,Americas
2023-11-23,19.9,8.6,12.8,Bogota,Cundinamarca,Colombia,4.6,-74.08,thursday ,23,11,November ,2023,47,COL,Americas
2023-11-24,20.2,6.8,12.2,Bogota,Cundinamarca,Colombia,4.6,-74.08,friday   ,24,11,November ,2023,47,COL,Americas
2023-11-25,19.5,7.5,12.1,Bogota,Cundinamarca,Colombia,4.6,-74.08,saturday ,25,11,November ,2023,47,COL,Americas
2023-11-26,20.5,7.0,12.4,Bogota,Cundinamarca,Colombia,4.6,-74.08,sunday   ,26,11,November ,2023,48,COL,Americas
2023-11-27,19.3,7.8,13.0,Bogota,Cundinamarca,Colombia,4.6,-74.08,monday   ,27,11,November ,2023,48,COL,Americas
2023-11-28,18.2,8.7,13.0,Bogota,Cundinamarca,Colombia,4.6,-74.08,tuesday  ,28,11,November ,2023,48,COL,Americas
2023-11-29,19.9,8.5,12.8,Bogota,Cundinamarca,Colombia,4.6,-74.08,wednesday,29,11,November ,2023,48,COL,Americas
2023-11-30,20.2,7.3,12.6,Bogota,Cundinamarca,Colombia,4.6,-74.08,thursday ,30,11,November ,2023,48,COL,Americas
2023-12-01,21.1,6.1,12.7,Bogota,Cundinamarca,Colombia,4.6,-74.08,friday   ,1,12,December ,2023,48,COL,Americas
2023-12-02,21.3,4.8,12.8,Bogota,Cundinamarca,Colombia,4.6,-74.08,saturday ,2,12,December ,2023,48,COL,Americas
2023-12-03,21.3,6.4,13.6,Bogota,Cundinamarca,Colombia,4.6,-74.08,sunday   ,3,12,December ,2023,49,COL,Americas
2023-12-04,21.5,8.0,14.1,Bogota,Cundinamarca,Colombia,4.6,-74.08,monday   ,4,12,December ,2023,49,COL,Americas
2023-12-05,20.9,7.1,13.4,Bogota,Cundinamarca,Colombia,4.6,-74.08,tuesday  ,5,12,December ,2023,49,COL,Americas
2023-12-06,20.3,7.8,13.4,Bogota,Cundinamarca,Colombia,4.6,-74.08,wednesday,6,12,December ,2023,49,COL,Americas
2023-12-07,20.4,9.1,13.6,Bogota,Cundinamarca,Colombia,4.6,-74.08,thursday ,7,12,December ,2023,49,COL,Americas
2023-12-08,20.3,7.3,13.3,Bogota,Cundinamarca,Colombia,4.6,-74.08,friday   ,8,12,December ,2023,49,COL,Americas
2023-12-09,21.2,9.0,14.3,Bogota,Cundinamarca,Colombia,4.6,-74.08,saturday ,9,12,December ,2023,49,COL,Americas
2023-12-10,18.1,10.0,13.9,Bogota,Cundinamarca,Colombia,4.6,-74.08,sunday   ,10,12,December ,2023,50,COL,Americas
2023-12-11,21.7,9.3,14.2,Bogota,Cundinamarca,Colombia,4.6,-74.08,monday   ,11,12,December ,2023,50,COL,Americas
2023-12-12,21.2,9.3,14.2,Bogota,Cundinamarca,Colombia,4.6,-74.08,tuesday  ,12,12,December ,2023,50,COL,Americas
2023-12-13,20.9,9.2,14.7,Bogota,Cundinamarca,Colombia,4.6,-74.08,wednesday,13,12,December ,2023,50,COL,Americas
2023-12-14,17.7,12.1,14.7,Bogota,Cundinamarca,Colombia,4.6,-74.08,thursday ,14,12,December ,2023,50,COL,Americas
2023-12-15,19.6,10.7,14.7,Bogota,Cundinamarca,Colombia,4.6,-74.08,friday   ,15,12,December ,2023,50,COL,Americas
2023-12-16,18.2,11.7,13.9,Bogota,Cundinamarca,Colombia,4.6,-74.08,saturday ,16,12,December ,2023,50,COL,Americas
2023-12-17,17.2,10.6,13.5,Bogota,Cundinamarca,Colombia,4.6,-74.08,sunday   ,17,12,December ,2023,51,COL,Americas
2023-12-18,20.1,8.6,14.1,Bogota,Cundinamarca,Colombia,4.6,-74.08,monday   ,18,12,December ,2023,51,COL,Americas
2023-12-19,18.1,12.2,14.7,Bogota,Cundinamarca,Colombia,4.6,-74.08,tuesday  ,19,12,December ,2023,51,COL,Americas
2023-12-20,17.7,11.4,14.1,Bogota,Cundinamarca,Colombia,4.6,-74.08,wednesday,20,12,December ,2023,51,COL,Americas
2023-12-21,19.9,11.3,14.7,Bogota,Cundinamarca,Colombia,4.6,-74.08,thursday ,21,12,December ,2023,51,COL,Americas
2023-12-22,19.4,11.0,14.4,Bogota,Cundinamarca,Colombia,4.6,-74.08,friday   ,22,12,December ,2023,51,COL,Americas
2023-12-23,18.9,10.9,14.3,Bogota,Cundinamarca,Colombia,4.6,-74.08,saturday ,23,12,December ,2023,51,COL,Americas
2023-12-24,21.4,9.0,14.3,Bogota,Cundinamarca,Colombia,4.6,-74.08,sunday   ,24,12,December ,2023,52,COL,Americas
2023-12-25,20.3,8.9,14.3,Bogota,Cundinamarca,Colombia,4.6,-74.08,monday   ,25,12,December ,2023,52,COL,Americas
2023-12-26,19.0,10.7,14.4,Bogota,Cundinamarca,Colombia,4.6,-74.08,tuesday  ,26,12,December ,2023,52,COL,Americas
2023-12-27,17.2,11.4,13.8,Bogota,Cundinamarca,Colombia,4.6,-74.08,wednesday,27,12,December ,2023,52,COL,Americas
2023-12-28,20.0,9.0,13.6,Bogota,Cundinamarca,Colombia,4.6,-74.08,thursday ,28,12,December ,2023,52,COL,Americas
2023-12-29,19.2,9.7,14.1,Bogota,Cundinamarca,Colombia,4.6,-74.08,friday   ,29,12,December ,2023,52,COL,Americas
2023-12-30,18.8,10.3,14.1,Bogota,Cundinamarca,Colombia,4.6,-74.08,saturday ,30,12,December ,2023,52,COL,Americas
2023-12-31,19.4,10.4,14.6,Bogota,Cundinamarca,Colombia,4.6,-74.08,sunday   ,31,12,December ,2023,53,COL,Americas
2023-02-01,30.5,22.4,25.7,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,wednesday,1,2,February ,2023,5,ARG,Americas
2023-02-02,27.0,22.4,24.3,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,thursday ,2,2,February ,2023,5,ARG,Americas
2023-02-03,28.0,20.1,23.5,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,friday   ,3,2,February ,2023,5,ARG,Americas
2023-02-04,29.6,18.1,23.6,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,saturday ,4,2,February ,2023,5,ARG,Americas
2023-02-05,31.9,17.5,25.0,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,sunday   ,5,2,February ,2023,6,ARG,Americas
2023-02-06,36.3,21.4,28.3,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,monday   ,6,2,February ,2023,6,ARG,Americas
2023-02-07,38.2,24.0,30.6,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,tuesday  ,7,2,February ,2023,6,ARG,Americas
2023-02-08,36.5,24.5,29.2,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,wednesday,8,2,February ,2023,6,ARG,Americas
2023-02-09,35.3,22.6,29.0,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,thursday ,9,2,February ,2023,6,ARG,Americas
2023-02-10,38.6,24.8,31.7,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,friday   ,10,2,February ,2023,6,ARG,Americas
2023-02-11,40.9,26.7,33.0,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,saturday ,11,2,February ,2023,6,ARG,Americas
2023-02-12,39.0,27.0,32.2,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,sunday   ,12,2,February ,2023,7,ARG,Americas
2023-02-13,31.2,25.0,28.3,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,monday   ,13,2,February ,2023,7,ARG,Americas
2023-02-14,35.3,20.9,27.3,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,tuesday  ,14,2,February ,2023,7,ARG,Americas
2023-02-15,34.3,21.5,27.3,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,wednesday,15,2,February ,2023,7,ARG,Americas
2023-02-16,25.3,15.3,21.6,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,thursday ,16,2,February ,2023,7,ARG,Americas
2023-02-17,20.3,11.4,15.5,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,friday   ,17,2,February ,2023,7,ARG,Americas
2023-02-18,24.4,9.7,16.9,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,saturday ,18,2,February ,2023,7,ARG,Americas
2023-02-19,27.7,13.3,20.3,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,sunday   ,19,2,February ,2023,8,ARG,Americas
2023-02-20,30.4,14.9,22.9,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,monday   ,20,2,February ,2023,8,ARG,Americas
2023-02-21,31.9,20.0,25.3,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,tuesday  ,21,2,February ,2023,8,ARG,Americas
2023-02-22,35.6,21.6,27.6,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,wednesday,22,2,February ,2023,8,ARG,Americas
2023-02-23,31.7,22.3,26.6,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,thursday ,23,2,February ,2023,8,ARG,Americas
2023-02-24,32.9,20.3,25.8,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,friday   ,24,2,February ,2023,8,ARG,Americas
2023-02-25,34.6,19.3,27.0,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,saturday ,25,2,February ,2023,8,ARG,Americas
2023-02-26,28.9,18.5,23.8,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,sunday   ,26,2,February ,2023,9,ARG,Americas
2023-02-27,37.6,19.2,26.8,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,monday   ,27,2,February ,2023,9,ARG,Americas
2023-02-28,42.0,23.7,29.2,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,tuesday  ,28,2,February ,2023,9,ARG,Americas
2023-03-01,39.5,22.9,29.8,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,wednesday,1,3,March    ,2023,9,ARG,Americas
2023-03-02,38.6,24.2,31.1,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,thursday ,2,3,March    ,2023,9,ARG,Americas
2023-03-03,40.6,27.0,33.5,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,friday   ,3,3,March    ,2023,9,ARG,Americas
2023-03-04,37.3,25.1,30.2,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,saturday ,4,3,March    ,2023,9,ARG,Americas
2023-03-05,37.9,22.2,28.1,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,sunday   ,5,3,March    ,2023,10,ARG,Americas
2023-03-06,39.2,24.3,30.5,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,monday   ,6,3,March    ,2023,10,ARG,Americas
2023-03-07,39.6,21.4,29.3,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,tuesday  ,7,3,March    ,2023,10,ARG,Americas
2023-03-08,39.4,22.7,30.0,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,wednesday,8,3,March    ,2023,10,ARG,Americas
2023-03-09,40.5,23.2,30.1,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,thursday ,9,3,March    ,2023,10,ARG,Americas
2023-03-10,33.4,23.9,27.8,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,friday   ,10,3,March    ,2023,10,ARG,Americas
2023-03-11,37.4,23.2,28.6,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,saturday ,11,3,March    ,2023,10,ARG,Americas
2023-03-12,43.9,29.5,35.1,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,sunday   ,12,3,March    ,2023,11,ARG,Americas
2023-03-13,41.5,25.7,31.9,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,monday   ,13,3,March    ,2023,11,ARG,Americas
2023-03-14,38.4,25.9,30.5,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,tuesday  ,14,3,March    ,2023,11,ARG,Americas
2023-03-15,38.2,25.9,30.2,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,wednesday,15,3,March    ,2023,11,ARG,Americas
2023-03-16,31.4,23.6,26.4,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,thursday ,16,3,March    ,2023,11,ARG,Americas
2023-03-17,36.3,24.2,29.4,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,friday   ,17,3,March    ,2023,11,ARG,Americas
2023-03-18,33.8,23.7,27.5,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,saturday ,18,3,March    ,2023,11,ARG,Americas
2023-03-19,37.5,22.4,27.2,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,sunday   ,19,3,March    ,2023,12,ARG,Americas
2023-03-20,29.3,21.1,24.3,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,monday   ,20,3,March    ,2023,12,ARG,Americas
2023-03-21,26.0,18.9,22.0,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,tuesday  ,21,3,March    ,2023,12,ARG,Americas
2023-03-22,20.4,18.9,19.6,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,wednesday,22,3,March    ,2023,12,ARG,Americas
2023-03-23,29.3,17.8,22.4,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,thursday ,23,3,March    ,2023,12,ARG,Americas
2023-03-24,28.9,19.3,23.3,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,friday   ,24,3,March    ,2023,12,ARG,Americas
2023-03-25,31.2,19.0,23.8,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,saturday ,25,3,March    ,2023,12,ARG,Americas
2023-03-26,26.3,14.0,19.4,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,sunday   ,26,3,March    ,2023,13,ARG,Americas
2023-03-27,30.6,15.3,21.9,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,monday   ,27,3,March    ,2023,13,ARG,Americas
2023-03-28,33.4,17.7,24.4,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,tuesday  ,28,3,March    ,2023,13,ARG,Americas
2023-03-29,25.5,18.3,21.2,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,wednesday,29,3,March    ,2023,13,ARG,Americas
2023-03-30,19.9,14.7,17.3,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,thursday ,30,3,March    ,2023,13,ARG,Americas
2023-03-31,25.0,14.8,20.2,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,friday   ,31,3,March    ,2023,13,ARG,Americas
2023-04-01,22.5,10.2,16.3,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,saturday ,1,4,April    ,2023,13,ARG,Americas
2023-04-02,24.7,14.6,19.2,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,sunday   ,2,4,April    ,2023,14,ARG,Americas
2023-04-03,19.9,15.5,17.7,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,monday   ,3,4,April    ,2023,14,ARG,Americas
2023-04-04,24.0,14.9,19.0,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,tuesday  ,4,4,April    ,2023,14,ARG,Americas
2023-04-05,24.7,17.6,20.5,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,wednesday,5,4,April    ,2023,14,ARG,Americas
2023-04-06,24.8,17.5,20.4,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,thursday ,6,4,April    ,2023,14,ARG,Americas
2023-04-07,26.3,16.3,20.6,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,friday   ,7,4,April    ,2023,14,ARG,Americas
2023-04-08,26.3,15.8,20.4,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,saturday ,8,4,April    ,2023,14,ARG,Americas
2023-04-09,28.4,15.9,21.5,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,sunday   ,9,4,April    ,2023,15,ARG,Americas
2023-04-10,29.0,16.9,22.5,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,monday   ,10,4,April    ,2023,15,ARG,Americas
2023-04-11,29.8,18.1,23.1,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,tuesday  ,11,4,April    ,2023,15,ARG,Americas
2023-04-12,21.7,15.7,18.2,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,wednesday,12,4,April    ,2023,15,ARG,Americas
2023-04-13,19.0,11.4,14.9,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,thursday ,13,4,April    ,2023,15,ARG,Americas
2023-04-14,19.5,10.2,14.9,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,friday   ,14,4,April    ,2023,15,ARG,Americas
2023-04-15,20.8,13.7,17.0,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,saturday ,15,4,April    ,2023,15,ARG,Americas
2023-04-16,20.5,14.0,16.2,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,sunday   ,16,4,April    ,2023,16,ARG,Americas
2023-04-17,21.6,13.2,17.2,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,monday   ,17,4,April    ,2023,16,ARG,Americas
2023-04-18,20.1,11.4,15.0,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,tuesday  ,18,4,April    ,2023,16,ARG,Americas
2023-04-19,20.6,11.6,15.6,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,wednesday,19,4,April    ,2023,16,ARG,Americas
2023-04-20,22.0,8.4,15.0,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,thursday ,20,4,April    ,2023,16,ARG,Americas
2023-04-21,23.1,11.8,16.9,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,friday   ,21,4,April    ,2023,16,ARG,Americas
2023-04-22,26.0,13.6,19.1,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,saturday ,22,4,April    ,2023,16,ARG,Americas
2023-04-23,22.6,15.2,18.6,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,sunday   ,23,4,April    ,2023,17,ARG,Americas
2023-04-24,23.5,16.0,19.4,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,monday   ,24,4,April    ,2023,17,ARG,Americas
